 9,91806796965194E-05 
 8,05565098215349E-04 
 1,01838946609684E-05 
 1,90304373097971E-04 
 2,93237761818182E-05 
 2,03661178311389E-04 
 4,38620878540806E-06 
 9,92684687936623E-05 
 5,58103889775585E-05 
 2,44405532465379E-04 
 2,57464523681209E-04 
 4,76181376034304E-04 
 8,60504252100692E-04 
 5,81529300228729E-06 
 3,94725813718009E-04 
 2,90956393336181E-03 
 2,29058686032474E-05 
 7,4240622056157E-04 
 3,42626540158006E-04 
 1,70317042939867E-03 
 2,51908631930284E-04 
 9,43660631332704E-04 
 7,25303736703206E-06 
 2,68871909855547E-03 
 2,04446821628588E-03 
 1,43329311666057E-05 
 1,98148820446578E-05 
 4,68560170380939E-04 
 1,34914266007919E-04 
 1,06500511173612E-04 
 9,2396878417902E-05 
 2,80698019371038E-05 
 3,172407319795E-05 
 1,44175122043114E-05 
 7,45690719975973E-05 
 9,65553603747448E-04 
 2,28926454013634E-05 
 1,83715951937209E-03 
 1,14132936228202E-04 
 4,09244337683205E-05 
 4,08626456520164E-04 
 5,85089792886775E-04 
 1,84448952875955E-03 
 2,7821650547198E-03 
 5,13765267724648E-05 
 1,19388574271404E-04 
 2,08993843011807E-04 
 6,08268339257737E-04 
 5,39890316164947E-05 
 2,5376952919281E-04 
 8,4251848916745E-04 
 1,29103579528387E-05 
 7,7134475603888E-05 
 1,45570652272468E-03 
 1,20363490153143E-04 
 3,49284339419348E-05 
 7,78221911202357E-05 
 1,10590660075681E-03 
 1,41073187686182E-03 
 9,7653547595931E-05 
 4,39402676590582E-06 
 6,35498979989129E-04 
 1,79941289020794E-03 
 1,28131169573138E-03 
 1,73003434276776E-04 
 1,75043108655443E-04 
 6,78287140833089E-05 
 2,69450295249958E-04 
 6,62600589824639E-04 
 4,22884440107859E-05 
 9,18726723694961E-05 
 2,21143164363659E-04 
 5,3010195583861E-04 
 1,36893814814671E-04 
 1,6699994335047E-03 
 7,67614334865491E-04 
 2,03361356010716E-05 
 1,42970957750396E-04 
 1,12654725670433E-03 
 7,54579566116407E-04 
 1,0062142897862E-04 
 2,83315599899705E-05 
 3,09245300531433E-04 
 3,33326053193754E-03 
 1,63025038483482E-05 
 1,36559032802734E-05 
 3,30902585218933E-05 
 9,87063901079521E-04 
 8,40414765215834E-04 
 1,55009585293453E-03 
 8,66231150186945E-05 
 1,57434504368518E-04 
 3,94275572976269E-04 
 2,02313243542612E-04 
 2,33437693822453E-05 
 8,7354982718115E-04 
 5,8674681612956E-04 
 1,43287190719491E-04 
 2,3912542828429E-05 
 9,57978880128156E-04 
 1,39945805416941E-04 
 2,09540677423814E-05 
 2,51393065103566E-03 
 1,62634595958418E-03 
 6,81852239218126E-04 
 3,89462479648521E-05 
 6,23064901812509E-04 
 9,21462372118807E-04 
 2,28737603290669E-03 
 1,94180332170571E-04 
 6,22967676346672E-05 
 9,75503508281942E-05 
 3,00525096390543E-04 
 3,02352425454799E-04 
 1,23301240792737E-04 
 8,21665117473685E-05 
 6,64555979082054E-04 
 2,79524396750345E-05 
 1,51449621746904E-05 
 7,13091889392289E-05 
 3,44229357030402E-05 
 9,32596721615081E-04 
 3,41324970719032E-05 
 1,82122056377379E-05 
 8,22338310726281E-05 
 8,11853061869466E-04 
 1,14626851227903E-05 
 3,36543552588466E-04 
 3,32042122313896E-04 
 2,7973337759985E-03 
 4,1691420645752E-05 
 8,28727646349479E-04 
 2,06183355056538E-03 
 2,30473139581669E-04 
 1,615349002915E-04 
 1,00781651344084E-05 
 3,23783155280113E-04 
 2,99264742088137E-04 
 5,93622612099774E-05 
 1,00988663530582E-04 
 2,16980943064153E-04 
 4,59295330643764E-04 
 5,38388492755332E-04 
 9,18835084688436E-05 
 4,89496902428357E-04 
 1,7828418240581E-04 
 1,14430074029049E-04 
 1,39252093272569E-04 
 2,85411273594833E-04 
 7,29373658909989E-05 
 1,20270138225982E-04 
 1,76913756881432E-05 
 9,73642793293537E-04 
 1,05466562437279E-03 
 8,37558995446035E-04 
 1,17167942789243E-04 
 9,82320270306827E-06 
 3,5189046569632E-05 
 2,46660637230976E-04 
 1,43848704734472E-03 
 8,73175299722473E-05 
 1,47370300366242E-05 
 1,14769188676709E-04 
 9,95392885093706E-05 
 1,59612850441547E-05 
 2,9551409789796E-03 
 2,00025747981175E-04 
 9,94841891124394E-04 
 4,51708415306971E-04 
 9,27753476567807E-05 
 3,53486959226011E-04 
 2,95823379449458E-05 
 3,42124845850016E-05 
 1,38172650381003E-03 
 7,00614772202506E-04 
 2,27086837639213E-05 
 1,28033316144441E-04 
 3,47032388846108E-04 
 0,000324860258624 
 2,71397741560931E-05 
 2,76123275767105E-03 
 7,73058145939849E-05 
 3,89919298959679E-04 
 8,62741362929746E-05 
 2,44768898139938E-05 
 1,50280603408958E-04 
 6,08842976304573E-05 
 1,41752982824274E-04 
 8,56629102571731E-04 
 2,62931298641495E-05 
 8,72106800869249E-04 
 7,88976551216195E-06 
 1,31847883449107E-04 
 7,55234116693989E-04 
 4,43902892851889E-05 
 9,69137399831853E-05 
 1,0040211891401E-03 
 1,50433733529739E-04 
 1,15669832645228E-03 
 1,40802174086522E-03 
 6,82820043509278E-04 
 2,31858795244559E-04 
 5,06580678247729E-05 
 1,78541786674017E-04 
 6,06635974531274E-06 
 5,9694109511197E-05 
 1,50608457790196E-05 
 2,06394193952327E-03 
 1,30212778241226E-05 
 3,19943875178951E-04 
 5,27570917272967E-04 
 4,03383996128334E-04 
 2,43501451466867E-04 
 4,14890793347842E-05 
 3,09565036884999E-05 
 1,09077571754655E-04 
 1,01189806233354E-04 
 8,57703984119289E-05 
 9,01468752707283E-04 
 8,79573912197562E-05 
 0,951992512035502 
